"plot_id";"plot_name";"survey_year";"survey_date";"leaf_type";"sample_id";"species";"leaf_age_class";"gew100"
"BET";"Bettlachstock";2001;"2001-10-02";1;"9950";"Abies alba";2;0.5
"BET";"Bettlachstock";2001;"2001-10-02";1;"9951";"Abies alba";2;0.44
"BET";"Bettlachstock";2003;"2003-09-30";1;"9950";"Abies alba";1;0.48
"BET";"Bettlachstock";2003;"2003-09-30";1;"9951";"Abies alba";1;0.24
"BET";"Bettlachstock";2003;"2003-09-30";1;"9952";"Abies alba";1;0.41
"BET";"Bettlachstock";2003;"2003-09-30";1;"9953";"Abies alba";1;0.33
"BET";"Bettlachstock";2003;"2003-09-30";1;"9954";"Abies alba";1;0.42
"BET";"Bettlachstock";2003;"2003-09-30";1;"9953";"Abies alba";2;0.61
"BET";"Bettlachstock";2003;"2003-09-30";1;"9954";"Abies alba";2;0.63
"BET";"Bettlachstock";2003;"2003-09-30";1;"9950";"Abies alba";2;0.7
"BET";"Bettlachstock";2003;"2003-09-30";1;"9951";"Abies alba";2;0.6
"BET";"Bettlachstock";2003;"2003-09-30";1;"9952";"Abies alba";2;0.75
"BET";"Bettlachstock";2005;"2005-10-26";1;"9950";"Abies alba";1;0.59
"BET";"Bettlachstock";2005;"2005-10-26";1;"9951";"Abies alba";1;0.29
"BET";"Bettlachstock";2005;"2005-10-26";1;"9952";"Abies alba";1;0.37
"BET";"Bettlachstock";2005;"2005-10-26";1;"9953";"Abies alba";1;0.43
"BET";"Bettlachstock";2005;"2005-10-26";1;"9954";"Abies alba";1;0.5
"BET";"Bettlachstock";2005;"2005-10-26";1;"9950";"Abies alba";2;0.78
"BET";"Bettlachstock";2005;"2005-10-26";1;"9951";"Abies alba";2;0.48
"BET";"Bettlachstock";2005;"2005-10-26";1;"9952";"Abies alba";2;0.64
"BET";"Bettlachstock";2005;"2005-10-26";1;"9953";"Abies alba";2;0.56
"BET";"Bettlachstock";2005;"2005-10-26";1;"9954";"Abies alba";2;0.59
"BET";"Bettlachstock";2007;"2007-10-19";1;"9950";"Abies alba";1;0.62
"BET";"Bettlachstock";2007;"2007-10-19";1;"9951";"Abies alba";1;0.51
"BET";"Bettlachstock";2007;"2007-10-19";1;"9952";"Abies alba";1;0.59
"BET";"Bettlachstock";2007;"2007-10-19";1;"9953";"Abies alba";1;0.61
"BET";"Bettlachstock";2007;"2007-10-19";1;"9954";"Abies alba";1;0.45
"BET";"Bettlachstock";2007;"2007-10-19";1;"9950";"Abies alba";2;0.63
"BET";"Bettlachstock";2007;"2007-10-19";1;"9951";"Abies alba";2;0.26
"BET";"Bettlachstock";2007;"2007-10-19";1;"9952";"Abies alba";2;0.84
"BET";"Bettlachstock";2007;"2007-10-19";1;"9953";"Abies alba";2;0.2
"BET";"Bettlachstock";2007;"2007-10-19";1;"9954";"Abies alba";2;0.97
"BET";"Bettlachstock";2009;"2009-10-19";1;"9950";"Abies alba";1;0.47
"BET";"Bettlachstock";2009;"2009-10-19";1;"9951";"Abies alba";1;0.51
"BET";"Bettlachstock";2009;"2009-10-19";1;"9952";"Abies alba";1;0.21
"BET";"Bettlachstock";2009;"2009-10-19";1;"9953";"Abies alba";1;0.31
"BET";"Bettlachstock";2009;"2009-10-19";1;"9954";"Abies alba";1;0.36
"BET";"Bettlachstock";2009;"2009-10-19";1;"9950";"Abies alba";2;0.75
"BET";"Bettlachstock";2009;"2009-10-19";1;"9951";"Abies alba";2;0.22
"BET";"Bettlachstock";2009;"2009-10-19";1;"9952";"Abies alba";2;0.41
"BET";"Bettlachstock";2009;"2009-10-19";1;"9953";"Abies alba";2;0.56
"BET";"Bettlachstock";2009;"2009-10-19";1;"9954";"Abies alba";2;0.6
"BET";"Bettlachstock";2011;"2011-10-13";1;"9951";"Abies alba";1;0.21
"BET";"Bettlachstock";2011;"2011-10-13";1;"9953";"Abies alba";1;0.16
"BET";"Bettlachstock";2011;"2011-10-13";1;"9950";"Abies alba";1;0.15
"BET";"Bettlachstock";2011;"2011-10-13";1;"9952";"Abies alba";1;0.17
"BET";"Bettlachstock";2011;"2011-10-13";1;"9954";"Abies alba";1;0.32
"BET";"Bettlachstock";2011;"2011-10-13";1;"9950";"Abies alba";2;0.59
"BET";"Bettlachstock";2011;"2011-10-13";1;"9954";"Abies alba";2;0.58
"BET";"Bettlachstock";2011;"2011-10-13";1;"9952";"Abies alba";2;0.64
"BET";"Bettlachstock";2011;"2011-10-13";1;"9951";"Abies alba";2;0.46
"BET";"Bettlachstock";2011;"2011-10-13";1;"9953";"Abies alba";2;0.59
"BET";"Bettlachstock";2013;"2013-10-22";1;"9950";"Abies alba";1;0.48
"BET";"Bettlachstock";2013;"2013-10-22";1;"9953";"Abies alba";1;0.14
"BET";"Bettlachstock";2013;"2013-10-22";1;"9951";"Abies alba";1;0.36
"BET";"Bettlachstock";2013;"2013-10-22";1;"9952";"Abies alba";1;0.57
"BET";"Bettlachstock";2013;"2013-10-22";1;"9954";"Abies alba";1;0.4
"BET";"Bettlachstock";2013;"2013-10-22";1;"9951";"Abies alba";2;0.79
"BET";"Bettlachstock";2013;"2013-10-22";1;"9952";"Abies alba";2;0.89
"BET";"Bettlachstock";2013;"2013-10-22";1;"9953";"Abies alba";2;0.61
"BET";"Bettlachstock";2013;"2013-10-22";1;"9954";"Abies alba";2;0.41
"BET";"Bettlachstock";2013;"2013-10-22";1;"9950";"Abies alba";2;0.81
"BET";"Bettlachstock";2015;"2015-10-20";1;"9950";"Abies alba";1;0.55
"BET";"Bettlachstock";2015;"2015-10-20";1;"9951";"Abies alba";1;0.41
"BET";"Bettlachstock";2015;"2015-10-20";1;"9952";"Abies alba";1;0.51
"BET";"Bettlachstock";2015;"2015-10-20";1;"9953";"Abies alba";1;0.44
"BET";"Bettlachstock";2015;"2015-10-20";1;"9954";"Abies alba";1;0.28
"BET";"Bettlachstock";2015;"2015-10-20";1;"9950";"Abies alba";2;0.65
"BET";"Bettlachstock";2015;"2015-10-20";1;"9951";"Abies alba";2;0.62
"BET";"Bettlachstock";2015;"2015-10-20";1;"9952";"Abies alba";2;0.67
"BET";"Bettlachstock";2015;"2015-10-20";1;"9953";"Abies alba";2;0.45
"BET";"Bettlachstock";2015;"2015-10-20";1;"9954";"Abies alba";2;0.62
"BET";"Bettlachstock";2017;"2017-10-23";1;"9950";"Abies alba";1;0.57
"BET";"Bettlachstock";2017;"2017-10-23";1;"9951";"Abies alba";1;0.53
"BET";"Bettlachstock";2017;"2017-10-23";1;"9952";"Abies alba";1;0.59
"BET";"Bettlachstock";2017;"2017-10-23";1;"9953";"Abies alba";1;0.62
"BET";"Bettlachstock";2017;"2017-10-23";1;"9954";"Abies alba";1;0.29
"BET";"Bettlachstock";2017;"2017-10-23";1;"9950";"Abies alba";2;0.82
"BET";"Bettlachstock";2017;"2017-10-23";1;"9951";"Abies alba";2;0.23
"BET";"Bettlachstock";2017;"2017-10-23";1;"9952";"Abies alba";2;0.59
"BET";"Bettlachstock";2017;"2017-10-23";1;"9953";"Abies alba";2;0.61
"BET";"Bettlachstock";2017;"2017-10-23";1;"9954";"Abies alba";2;0.64
"BET";"Bettlachstock";2019;"2019-10-15";1;"9951";"Abies alba";1;0.31
"BET";"Bettlachstock";2019;"2019-10-15";1;"9952";"Abies alba";1;0.81
"BET";"Bettlachstock";2019;"2019-10-15";1;"9954";"Abies alba";1;0.38
"BET";"Bettlachstock";2019;"2019-10-15";1;"9950";"Abies alba";1;0.59
"BET";"Bettlachstock";2019;"2019-10-15";1;"9953";"Abies alba";1;0.44
"BET";"Bettlachstock";2019;"2019-10-15";1;"9953";"Abies alba";2;0.16
"BET";"Bettlachstock";2019;"2019-10-15";1;"9950";"Abies alba";2;0.34
"BET";"Bettlachstock";2019;"2019-10-15";1;"9951";"Abies alba";2;0.1
"BET";"Bettlachstock";2019;"2019-10-15";1;"9954";"Abies alba";2;0.21
"BET";"Bettlachstock";2019;"2019-10-15";1;"9952";"Abies alba";2;0.35
"BET";"Bettlachstock";2021;"2021-10-18";1;"9954";"Abies alba";1;0.57
"BET";"Bettlachstock";2021;"2021-10-18";1;"9950";"Abies alba";1;0.45
"BET";"Bettlachstock";2021;"2021-10-18";1;"9951";"Abies alba";1;0.6
"BET";"Bettlachstock";2021;"2021-10-18";1;"9955";"Abies alba";1;0.5
"BET";"Bettlachstock";2021;"2021-10-18";1;"9952";"Abies alba";1;0.7
"BET";"Bettlachstock";2021;"2021-10-18";1;"9951";"Abies alba";2;0.18
"BET";"Bettlachstock";2021;"2021-10-18";1;"9952";"Abies alba";2;0.23
"BET";"Bettlachstock";2021;"2021-10-18";1;"9954";"Abies alba";2;0.25
"BET";"Bettlachstock";2021;"2021-10-18";1;"9950";"Abies alba";2;0.18
"BET";"Bettlachstock";2021;"2021-10-18";1;"9955";"Abies alba";2;0.13
"BET";"Bettlachstock";2023;"2023-10-17";1;"9951";"Abies alba";1;0.45
"BET";"Bettlachstock";2023;"2023-10-17";1;"9950";"Abies alba";1;0.6
"BET";"Bettlachstock";2023;"2023-10-17";1;"9952";"Abies alba";1;0.69
"BET";"Bettlachstock";2023;"2023-10-17";1;"9954";"Abies alba";1;0.54
"BET";"Bettlachstock";2023;"2023-10-17";1;"9955";"Abies alba";1;0.49
"BET";"Bettlachstock";2023;"2023-10-17";1;"9950";"Abies alba";2;0.26
"BET";"Bettlachstock";2023;"2023-10-17";1;"9951";"Abies alba";2;0.24
"BET";"Bettlachstock";2023;"2023-10-17";1;"9952";"Abies alba";2;0.39
"BET";"Bettlachstock";2023;"2023-10-17";1;"9954";"Abies alba";2;0.44
"BET";"Bettlachstock";2023;"2023-10-17";1;"9955";"Abies alba";2;0.11
"BET";"Bettlachstock";2009;"2009-10-19";1;"9970";"Picea abies";1;0.42
"BET";"Bettlachstock";2009;"2009-10-19";1;"9971";"Picea abies";1;0.51
"BET";"Bettlachstock";2009;"2009-10-19";1;"9972";"Picea abies";1;0.46
"BET";"Bettlachstock";2009;"2009-10-19";1;"9973";"Picea abies";1;0.54
"BET";"Bettlachstock";2009;"2009-10-19";1;"9974";"Picea abies";1;0.4
"BET";"Bettlachstock";2009;"2009-10-19";1;"9970";"Picea abies";2;0.43
"BET";"Bettlachstock";2009;"2009-10-19";1;"9971";"Picea abies";2;0.5
"BET";"Bettlachstock";2009;"2009-10-19";1;"9972";"Picea abies";2;0.51
"BET";"Bettlachstock";2009;"2009-10-19";1;"9973";"Picea abies";2;0.58
"BET";"Bettlachstock";2009;"2009-10-19";1;"9974";"Picea abies";2;0.44
"CEL";"Celerina";1997;"1997-10-20";1;"9901";"Pinus cembra";1;1.89
"CEL";"Celerina";1997;"1997-10-20";1;"9902";"Pinus cembra";1;1.31
"CEL";"Celerina";1997;"1997-10-20";1;"9903";"Pinus cembra";1;1.59
"CEL";"Celerina";1997;"1997-10-20";1;"9904";"Pinus cembra";1;1.61
"CEL";"Celerina";1997;"1997-10-20";1;"9905";"Pinus cembra";1;2.04
"CEL";"Celerina";1997;"1997-10-20";1;"9901";"Pinus cembra";2;2.01
"CEL";"Celerina";1997;"1997-10-20";1;"9902";"Pinus cembra";2;1.58
"CEL";"Celerina";1997;"1997-10-20";1;"9903";"Pinus cembra";2;1.43
"CEL";"Celerina";1997;"1997-10-20";1;"9904";"Pinus cembra";2;1.9
"CEL";"Celerina";1997;"1997-10-20";1;"9905";"Pinus cembra";2;2.45
"CEL";"Celerina";1999;"1999-10-18";1;"9902";"Pinus cembra";1;1.8
"CEL";"Celerina";1999;"1999-10-18";1;"9903";"Pinus cembra";1;2.63
"CEL";"Celerina";1999;"1999-10-18";1;"9904";"Pinus cembra";1;2.05
"CEL";"Celerina";1999;"1999-10-18";1;"9905";"Pinus cembra";1;2.13
"CEL";"Celerina";1999;"1999-10-18";1;"9901";"Pinus cembra";1;2.23
"CEL";"Celerina";1999;"1999-10-18";1;"9901";"Pinus cembra";2;1.85
"CEL";"Celerina";1999;"1999-10-18";1;"9902";"Pinus cembra";2;1.93
"CEL";"Celerina";1999;"1999-10-18";1;"9903";"Pinus cembra";2;1.43
"CEL";"Celerina";1999;"1999-10-18";1;"9904";"Pinus cembra";2;1.5
"CEL";"Celerina";1999;"1999-10-18";1;"9905";"Pinus cembra";2;1.6
"CEL";"Celerina";2001;"2001-10-09";1;"9901";"Pinus cembra";1;1.89
"CEL";"Celerina";2001;"2001-10-09";1;"9902";"Pinus cembra";1;1.34
"CEL";"Celerina";2001;"2001-10-09";1;"9903";"Pinus cembra";1;1.39
"CEL";"Celerina";2001;"2001-10-09";1;"9904";"Pinus cembra";1;1.96
"CEL";"Celerina";2001;"2001-10-09";1;"9905";"Pinus cembra";1;2.34
"CEL";"Celerina";2001;"2001-10-09";1;"9905";"Pinus cembra";2;2.83
"CEL";"Celerina";2001;"2001-10-09";1;"9901";"Pinus cembra";2;2.43
"CEL";"Celerina";2001;"2001-10-09";1;"9902";"Pinus cembra";2;1.43
"CEL";"Celerina";2001;"2001-10-09";1;"9903";"Pinus cembra";2;1.72
"CEL";"Celerina";2001;"2001-10-09";1;"9904";"Pinus cembra";2;2.38
"CEL";"Celerina";2003;"2003-10-21";1;"9901";"Pinus cembra";1;1.23
"CEL";"Celerina";2003;"2003-10-21";1;"9902";"Pinus cembra";1;1.23
"CEL";"Celerina";2003;"2003-10-21";1;"9903";"Pinus cembra";1;1.28
"CEL";"Celerina";2003;"2003-10-21";1;"9904";"Pinus cembra";1;1.21
"CEL";"Celerina";2003;"2003-10-21";1;"9905";"Pinus cembra";1;1.57
"CEL";"Celerina";2003;"2003-10-21";1;"9901";"Pinus cembra";2;1.95
"CEL";"Celerina";2003;"2003-10-21";1;"9902";"Pinus cembra";2;1.31
"CEL";"Celerina";2003;"2003-10-21";1;"9903";"Pinus cembra";2;1.68
"CEL";"Celerina";2003;"2003-10-21";1;"9904";"Pinus cembra";2;1.73
"CEL";"Celerina";2003;"2003-10-21";1;"9905";"Pinus cembra";2;1.64
"CEL";"Celerina";2005;"2005-10-05";1;"9901";"Pinus cembra";1;1.94
"CEL";"Celerina";2005;"2005-10-05";1;"9902";"Pinus cembra";1;1.31
"CEL";"Celerina";2005;"2005-10-05";1;"9903";"Pinus cembra";1;1.37
"CEL";"Celerina";2005;"2005-10-05";1;"9904";"Pinus cembra";1;1.71
"CEL";"Celerina";2005;"2005-10-05";1;"9905";"Pinus cembra";1;1.97
"CEL";"Celerina";2005;"2005-10-05";1;"9903";"Pinus cembra";2;1.67
"CEL";"Celerina";2005;"2005-10-05";1;"9904";"Pinus cembra";2;1.99
"CEL";"Celerina";2005;"2005-10-05";1;"9905";"Pinus cembra";2;2.19
"CEL";"Celerina";2005;"2005-10-05";1;"9901";"Pinus cembra";2;1.76
"CEL";"Celerina";2005;"2005-10-05";1;"9902";"Pinus cembra";2;1.52
"CEL";"Celerina";2007;"2007-10-11";1;"9901";"Pinus cembra";1;2.18
"CEL";"Celerina";2007;"2007-10-11";1;"9902";"Pinus cembra";1;2.03
"CEL";"Celerina";2007;"2007-10-11";1;"9903";"Pinus cembra";1;1.8
"CEL";"Celerina";2007;"2007-10-11";1;"9904";"Pinus cembra";1;2.07
"CEL";"Celerina";2007;"2007-10-11";1;"9905";"Pinus cembra";1;2.27
"CEL";"Celerina";2007;"2007-10-11";1;"9901";"Pinus cembra";2;2.31
"CEL";"Celerina";2007;"2007-10-11";1;"9902";"Pinus cembra";2;2.42
"CEL";"Celerina";2007;"2007-10-11";1;"9903";"Pinus cembra";2;2.14
"CEL";"Celerina";2007;"2007-10-11";1;"9904";"Pinus cembra";2;2.31
"CEL";"Celerina";2007;"2007-10-11";1;"9905";"Pinus cembra";2;2.64
"CEL";"Celerina";2009;"2009-10-15";1;"9901";"Pinus cembra";1;1.46
"CEL";"Celerina";2009;"2009-10-15";1;"9902";"Pinus cembra";1;1.45
"CEL";"Celerina";2009;"2009-10-15";1;"9903";"Pinus cembra";1;1.75
"CEL";"Celerina";2009;"2009-10-15";1;"9904";"Pinus cembra";1;1.23
"CEL";"Celerina";2009;"2009-10-15";1;"9905";"Pinus cembra";1;1.88
"CEL";"Celerina";2009;"2009-10-15";1;"9901";"Pinus cembra";2;1.57
"CEL";"Celerina";2009;"2009-10-15";1;"9902";"Pinus cembra";2;1.41
"CEL";"Celerina";2009;"2009-10-15";1;"9903";"Pinus cembra";2;1.55
"CEL";"Celerina";2009;"2009-10-15";1;"9904";"Pinus cembra";2;1.46
"CEL";"Celerina";2009;"2009-10-15";1;"9905";"Pinus cembra";2;2.1
"CEL";"Celerina";2011;"2011-10-12";1;"9902";"Pinus cembra";1;1.14
"CEL";"Celerina";2011;"2011-10-12";1;"9904";"Pinus cembra";1;1.74
"CEL";"Celerina";2011;"2011-10-12";1;"9901";"Pinus cembra";1;1.73
"CEL";"Celerina";2011;"2011-10-12";1;"9903";"Pinus cembra";1;1.8
"CEL";"Celerina";2011;"2011-10-12";1;"9905";"Pinus cembra";1;2.15
"CEL";"Celerina";2011;"2011-10-12";1;"9901";"Pinus cembra";2;2.14
"CEL";"Celerina";2011;"2011-10-12";1;"9902";"Pinus cembra";2;1.38
"CEL";"Celerina";2011;"2011-10-12";1;"9905";"Pinus cembra";2;2.23
"CEL";"Celerina";2011;"2011-10-12";1;"9903";"Pinus cembra";2;2.21
"CEL";"Celerina";2011;"2011-10-12";1;"9904";"Pinus cembra";2;1.93
"CEL";"Celerina";2013;"2013-10-23";1;"9901";"Pinus cembra";1;2.08
"CEL";"Celerina";2013;"2013-10-23";1;"9902";"Pinus cembra";1;1.11
"CEL";"Celerina";2013;"2013-10-23";1;"9905";"Pinus cembra";1;1.96
"CEL";"Celerina";2013;"2013-10-23";1;"9903";"Pinus cembra";1;2.16
"CEL";"Celerina";2013;"2013-10-23";1;"9904";"Pinus cembra";1;1.72
"CEL";"Celerina";2013;"2013-10-23";1;"9901";"Pinus cembra";2;2.09
"CEL";"Celerina";2013;"2013-10-23";1;"9905";"Pinus cembra";2;2.32
"CEL";"Celerina";2013;"2013-10-23";1;"9902";"Pinus cembra";2;1.82
"CEL";"Celerina";2013;"2013-10-23";1;"9903";"Pinus cembra";2;2.22
"CEL";"Celerina";2013;"2013-10-23";1;"9904";"Pinus cembra";2;1.98
"CEL";"Celerina";2015;"2015-10-21";1;"9901";"Pinus cembra";1;1.59
"CEL";"Celerina";2015;"2015-10-21";1;"9902";"Pinus cembra";1;1.34
"CEL";"Celerina";2015;"2015-10-21";1;"9903";"Pinus cembra";1;1.66
"CEL";"Celerina";2015;"2015-10-21";1;"9904";"Pinus cembra";1;1.58
"CEL";"Celerina";2015;"2015-10-21";1;"9905";"Pinus cembra";1;2.09
"CEL";"Celerina";2015;"2015-10-21";1;"9901";"Pinus cembra";2;1.72
"CEL";"Celerina";2015;"2015-10-21";1;"9902";"Pinus cembra";2;1.31
"CEL";"Celerina";2015;"2015-10-21";1;"9903";"Pinus cembra";2;1.53
"CEL";"Celerina";2015;"2015-10-21";1;"9904";"Pinus cembra";2;1.78
"CEL";"Celerina";2015;"2015-10-21";1;"9905";"Pinus cembra";2;2.01
"CEL";"Celerina";2017;"2017-10-17";1;"9901";"Pinus cembra";1;1.89
"CEL";"Celerina";2017;"2017-10-17";1;"9902";"Pinus cembra";1;1.63
"CEL";"Celerina";2017;"2017-10-17";1;"9903";"Pinus cembra";1;1.76
"CEL";"Celerina";2017;"2017-10-17";1;"9904";"Pinus cembra";1;1.77
"CEL";"Celerina";2017;"2017-10-17";1;"9905";"Pinus cembra";1;2.24
"CEL";"Celerina";2017;"2017-10-17";1;"9901";"Pinus cembra";2;2.2
"CEL";"Celerina";2017;"2017-10-17";1;"9902";"Pinus cembra";2;1.65
"CEL";"Celerina";2017;"2017-10-17";1;"9903";"Pinus cembra";2;1.93
"CEL";"Celerina";2017;"2017-10-17";1;"9904";"Pinus cembra";2;2.06
"CEL";"Celerina";2017;"2017-10-17";1;"9905";"Pinus cembra";2;2.53
"CEL";"Celerina";2019;"2019-10-23";1;"9902";"Pinus cembra";1;1.87
"CEL";"Celerina";2019;"2019-10-23";1;"9903";"Pinus cembra";1;2.14
"CEL";"Celerina";2019;"2019-10-23";1;"9901";"Pinus cembra";1;2.02
"CEL";"Celerina";2019;"2019-10-23";1;"9904";"Pinus cembra";1;1.66
"CEL";"Celerina";2019;"2019-10-23";1;"9905";"Pinus cembra";1;2.38
"CEL";"Celerina";2019;"2019-10-23";1;"9901";"Pinus cembra";2;2.17
"CEL";"Celerina";2019;"2019-10-23";1;"9902";"Pinus cembra";2;1.74
"CEL";"Celerina";2019;"2019-10-23";1;"9905";"Pinus cembra";2;2.76
"CEL";"Celerina";2019;"2019-10-23";1;"9904";"Pinus cembra";2;1.69
"CEL";"Celerina";2019;"2019-10-23";1;"9903";"Pinus cembra";2;2.23
"CEL";"Celerina";2021;"2021-10-26";1;"9901";"Pinus cembra";1;1.85
"CEL";"Celerina";2021;"2021-10-26";1;"9902";"Pinus cembra";1;1.11
"CEL";"Celerina";2021;"2021-10-26";1;"9903";"Pinus cembra";1;1.42
"CEL";"Celerina";2021;"2021-10-26";1;"9905";"Pinus cembra";1;1.89
"CEL";"Celerina";2021;"2021-10-26";1;"9904";"Pinus cembra";1;2.26
"CEL";"Celerina";2021;"2021-10-26";1;"9901";"Pinus cembra";2;1.8
"CEL";"Celerina";2021;"2021-10-26";1;"9903";"Pinus cembra";2;2.07
"CEL";"Celerina";2021;"2021-10-26";1;"9904";"Pinus cembra";2;1.46
"CEL";"Celerina";2021;"2021-10-26";1;"9905";"Pinus cembra";2;2.64
"CEL";"Celerina";2021;"2021-10-26";1;"9902";"Pinus cembra";2;1.45
"CEL";"Celerina";2023;"2023-10-23";1;"9901";"Pinus cembra";1;1.55
"CEL";"Celerina";2023;"2023-10-23";1;"9905";"Pinus cembra";1;1.87
"CEL";"Celerina";2023;"2023-10-23";1;"9903";"Pinus cembra";1;1.44
"CEL";"Celerina";2023;"2023-10-23";1;"9904";"Pinus cembra";1;1.44
"CEL";"Celerina";2023;"2023-10-23";1;"9902";"Pinus cembra";1;1.24
"CEL";"Celerina";2023;"2023-10-23";1;"9903";"Pinus cembra";2;1.74
"CEL";"Celerina";2023;"2023-10-23";1;"9905";"Pinus cembra";2;1.89
"CEL";"Celerina";2023;"2023-10-23";1;"9901";"Pinus cembra";2;2.19
"CEL";"Celerina";2023;"2023-10-23";1;"9902";"Pinus cembra";2;1.48
"CEL";"Celerina";2023;"2023-10-23";1;"9904";"Pinus cembra";2;1.83
"CHI";"Chironico";1997;"1997-11-05";1;"9901";"Picea abies";1;0.49
"CHI";"Chironico";1997;"1997-11-05";1;"9902";"Picea abies";1;0.46
"CHI";"Chironico";1997;"1997-11-05";1;"9903";"Picea abies";1;0.55
"CHI";"Chironico";1997;"1997-11-05";1;"9904";"Picea abies";1;0.56
"CHI";"Chironico";1997;"1997-11-05";1;"9905";"Picea abies";1;0.47
"CHI";"Chironico";1997;"1997-11-05";1;"9902";"Picea abies";2;0.47
"CHI";"Chironico";1997;"1997-11-05";1;"9903";"Picea abies";2;0.56
"CHI";"Chironico";1997;"1997-11-05";1;"9904";"Picea abies";2;0.59
"CHI";"Chironico";1997;"1997-11-05";1;"9905";"Picea abies";2;0.46
"CHI";"Chironico";1997;"1997-11-05";1;"9901";"Picea abies";2;0.46
"CHI";"Chironico";1999;"1999-10-05";1;"9901";"Picea abies";1;0.55
"CHI";"Chironico";1999;"1999-10-05";1;"9902";"Picea abies";1;0.3
"CHI";"Chironico";1999;"1999-10-05";1;"9903";"Picea abies";1;0.55
"CHI";"Chironico";1999;"1999-10-05";1;"9904";"Picea abies";1;0.53
"CHI";"Chironico";1999;"1999-10-05";1;"9905";"Picea abies";1;0.38
"CHI";"Chironico";1999;"1999-10-05";1;"9901";"Picea abies";2;0.5
"CHI";"Chironico";1999;"1999-10-05";1;"9902";"Picea abies";2;0.58
"CHI";"Chironico";1999;"1999-10-05";1;"9903";"Picea abies";2;0.58
"CHI";"Chironico";1999;"1999-10-05";1;"9904";"Picea abies";2;0.55
"CHI";"Chironico";1999;"1999-10-05";1;"9905";"Picea abies";2;0.43
"CHI";"Chironico";2001;"2001-10-17";1;"9901";"Picea abies";1;0.59
"CHI";"Chironico";2001;"2001-10-17";1;"9902";"Picea abies";1;0.4
"CHI";"Chironico";2001;"2001-10-17";1;"9903";"Picea abies";1;0.53
"CHI";"Chironico";2001;"2001-10-17";1;"9904";"Picea abies";1;0.61
"CHI";"Chironico";2001;"2001-10-17";1;"9905";"Picea abies";1;0.44
"CHI";"Chironico";2001;"2001-10-17";1;"9901";"Picea abies";2;0.53
"CHI";"Chironico";2001;"2001-10-17";1;"9902";"Picea abies";2;0.45
"CHI";"Chironico";2001;"2001-10-17";1;"9903";"Picea abies";2;0.54
"CHI";"Chironico";2001;"2001-10-17";1;"9904";"Picea abies";2;0.62
"CHI";"Chironico";2001;"2001-10-17";1;"9905";"Picea abies";2;0.44
"CHI";"Chironico";2003;"2003-10-07";1;"9905";"Picea abies";1;0.4
"CHI";"Chironico";2003;"2003-10-07";1;"9901";"Picea abies";1;0.5
"CHI";"Chironico";2003;"2003-10-07";1;"9902";"Picea abies";1;0.46
"CHI";"Chironico";2003;"2003-10-07";1;"9903";"Picea abies";1;0.48
"CHI";"Chironico";2003;"2003-10-07";1;"9904";"Picea abies";1;0.65
"CHI";"Chironico";2003;"2003-10-07";1;"9901";"Picea abies";2;0.46
"CHI";"Chironico";2003;"2003-10-07";1;"9902";"Picea abies";2;0.42
"CHI";"Chironico";2003;"2003-10-07";1;"9903";"Picea abies";2;0.42
"CHI";"Chironico";2003;"2003-10-07";1;"9904";"Picea abies";2;0.45
"CHI";"Chironico";2003;"2003-10-07";1;"9905";"Picea abies";2;0.33
"CHI";"Chironico";2005;"2005-10-27";1;"9901";"Picea abies";1;0.4
"CHI";"Chironico";2005;"2005-10-27";1;"9902";"Picea abies";1;0.47
"CHI";"Chironico";2005;"2005-10-27";1;"9903";"Picea abies";1;0.46
"CHI";"Chironico";2005;"2005-10-27";1;"9904";"Picea abies";1;0.59
"CHI";"Chironico";2005;"2005-10-27";1;"9905";"Picea abies";1;0.39
"CHI";"Chironico";2005;"2005-10-27";1;"9901";"Picea abies";2;0.38
"CHI";"Chironico";2005;"2005-10-27";1;"9902";"Picea abies";2;0.29
"CHI";"Chironico";2005;"2005-10-27";1;"9903";"Picea abies";2;0.42
"CHI";"Chironico";2005;"2005-10-27";1;"9904";"Picea abies";2;0.39
"CHI";"Chironico";2005;"2005-10-27";1;"9905";"Picea abies";2;0.3
"CHI";"Chironico";2007;"2007-10-17";1;"9901";"Picea abies";1;0.34
"CHI";"Chironico";2007;"2007-10-17";1;"9902";"Picea abies";1;0.46
"CHI";"Chironico";2007;"2007-10-17";1;"9903";"Picea abies";1;0.4
"CHI";"Chironico";2007;"2007-10-17";1;"9904";"Picea abies";1;0.44
"CHI";"Chironico";2007;"2007-10-17";1;"9905";"Picea abies";1;0.43
"CHI";"Chironico";2007;"2007-10-17";1;"9901";"Picea abies";2;0.47
"CHI";"Chironico";2007;"2007-10-17";1;"9902";"Picea abies";2;0.34
"CHI";"Chironico";2007;"2007-10-17";1;"9903";"Picea abies";2;0.59
"CHI";"Chironico";2007;"2007-10-17";1;"9904";"Picea abies";2;0.55
"CHI";"Chironico";2007;"2007-10-17";1;"9905";"Picea abies";2;0.45
"CHI";"Chironico";2009;"2009-10-12";1;"9901";"Picea abies";1;0.37
"CHI";"Chironico";2009;"2009-10-12";1;"9902";"Picea abies";1;0.36
"CHI";"Chironico";2009;"2009-10-12";1;"9904";"Picea abies";1;0.46
"CHI";"Chironico";2009;"2009-10-12";1;"9905";"Picea abies";1;0.45
"CHI";"Chironico";2009;"2009-10-12";1;"9903";"Picea abies";1;0.51
